price_in_rp,district,city,address,lat,long,loc,land_size_m2,building_size_m2,bedrooms,bathrooms,maid_bedrooms,maid_bathrooms,floors,carports,electricity,garages,Ac,Taman,KolamRenang
5700000000,Citra Garden, Jakarta Barat,"Citra Garden, Jakarta Barat",-6.1494199,106.71167,-6.1494199 106.71167,255,270,4,3,1,1,3,1,4400,1,1,1,0
5200000000,Permata Buana, Jakarta Barat,"Permata Buana, Jakarta Barat",-6.1761691,106.7425373,-6.1761691 106.7425373,150,200,3,3,1,1,2,0,4400,2,1,1,1
5200000000,Permata Buana, Jakarta Barat,"Permata Buana, Jakarta Barat",-6.1761691,106.7425373,-6.1761691 106.7425373,200,300,4,4,1,1,2,1,4400,1,0,1,0
4900000000,Permata Buana, Jakarta Barat,"Permata Buana, Jakarta Barat",-6.1761691,106.7425373,-6.1761691 106.7425373,144,220,3,3,1,1,2,0,3500,0,0,1,0
4700000000,Puri Mansion, Jakarta Barat,"Puri Mansion, Jakarta Barat",-6.1813377,106.7271337,-6.1813377 106.7271337,150,250,4,4,1,1,3,2,4400,2,0,1,1
4500000000,Puri Indah, Jakarta Barat,"Puri Indah, Jakarta Barat",-6.1866383,106.7425049,-6.1866383 106.7425049,140,250,4,3,1,1,2,1,4400,0,1,1,1
4500000000,Cengkareng, Jakarta Barat,"Cengkareng, Jakarta Barat",-6.1390604,106.7305335,-6.1390604 106.7305335,144,350,3,3,1,1,3,2,4400,0,1,1,0
4200000000,Citra Garden, Jakarta Barat,"Citra Garden, Jakarta Barat",-6.1494199,106.71167,-6.1494199 106.71167,160,240,2,3,1,1,2,2,3500,0,0,1,0
3990000000,Permata Buana, Jakarta Barat,"Permata Buana, Jakarta Barat",-6.1761691,106.7425373,-6.1761691 106.7425373,136,200,4,3,1,1,2,1,3500,1,0,1,0
3990000000,Permata Buana, Jakarta Barat,"Permata Buana, Jakarta Barat",-6.1761691,106.7425373,-6.1761691 106.7425373,136,200,3,3,0,0,1,1,3500,1,0,1,0
3800000000,Tanjung Duren, Jakarta Barat,"Tanjung Duren, Jakarta Barat",-6.1713515,106.7839175,-6.1713515 106.7839175,144,208,4,3,1,1,2,2,2200,1,1,1,0
3800000000,Joglo, Jakarta Barat,"Joglo, Jakarta Barat",-6.2182191,106.7453307,-6.2182191 106.7453307,248,188,3,3,1,1,1,1,3500,1,0,1,0
3300000000,Daan Mogot, Jakarta Barat,"Daan Mogot, Jakarta Barat",-6.1546907,106.7373716,-6.1546907 106.7373716,90,150,3,2,1,1,2,1,4400,0,0,1,0
3200000000,Green Lake City, Jakarta Barat,"Green Lake City, Jakarta Barat",-6.1852561,106.703769,-6.1852561 106.703769,128,156,3,4,1,1,2,0,4400,0,1,1,1
3200000000,Taman Meruya, Jakarta Barat,"Taman Meruya, Jakarta Barat",-6.1935444,106.7419278,-6.1935444 106.7419278,150,200,6,4,0,0,2,3,2200,0,0,1,0
3100000000,Green Lake City, Jakarta Barat,"Green Lake City, Jakarta Barat",-6.1852561,106.703769,-6.1852561 106.703769,200,211,3,2,1,1,2,1,4400,0,0,1,0
2850000000,Meruya, Jakarta Barat,"Meruya, Jakarta Barat",-6.2087246,106.7337841,-6.2087246 106.7337841,150,165,4,2,1,0,2,2,2200,0,1,1,1
2700000000,Green Lake City, Jakarta Barat,"Green Lake City, Jakarta Barat",-6.1852561,106.703769,-6.1852561 106.703769,90,120,2,3,1,1,2,2,4400,0,1,1,1
2600000000,Kembangan, Jakarta Barat,"Kembangan, Jakarta Barat",-6.1987086,106.741926,-6.1987086 106.741926,117,177,4,3,1,0,2,1,3500,0,0,1,0
2550000000,Meruya, Jakarta Barat,"Meruya, Jakarta Barat",-6.2087246,106.7337841,-6.2087246 106.7337841,250,340,3,4,1,1,2,3,2200,2,0,1,0
2400000000,Green Lake City, Jakarta Barat,"Green Lake City, Jakarta Barat",-6.1852561,106.703769,-6.1852561 106.703769,90,120,3,3,1,1,2,2,4400,0,0,1,1
2350000000,Green Lake City, Jakarta Barat,"Green Lake City, Jakarta Barat",-6.1852561,106.703769,-6.1852561 106.703769,114,110,3,2,1,1,2,1,4400,0,0,1,0
2340000000,Kembangan, Jakarta Barat,"Kembangan, Jakarta Barat",-6.1987086,106.741926,-6.1987086 106.741926,97,120,3,2,0,0,2,0,2200,1,0,1,0
2340000000,Kembangan, Jakarta Barat,"Kembangan, Jakarta Barat",-6.1987086,106.741926,-6.1987086 106.741926,97,120,3,2,0,0,2,2,2200,0,0,1,0
2340000000,Kembangan, Jakarta Barat,"Kembangan, Jakarta Barat",-6.1987086,106.741926,-6.1987086 106.741926,97,120,3,2,0,0,2,0,2200,1,0,1,0
2340000000,Kebon Jeruk, Jakarta Barat,"Kebon Jeruk, Jakarta Barat",-6.1840468,106.7680752,-6.1840468 106.7680752,97,120,3,2,0,0,2,1,2200,1,0,1,0
2340000000,Kembangan Selatan, Jakarta Barat,"Kembangan Selatan, Jakarta Barat",-6.186754,106.7430842,-6.186754 106.7430842,97,120,3,2,0,0,2,0,2200,1,0,1,0
2200000000,Green Lake City, Jakarta Barat,"Green Lake City, Jakarta Barat",-6.1852561,106.703769,-6.1852561 106.703769,90,100,3,2,1,1,2,0,4400,0,1,1,1
1800000000,Tanjung Duren, Jakarta Barat,"Tanjung Duren, Jakarta Barat",-6.1713515,106.7839175,-6.1713515 106.7839175,56,105,2,2,1,0,2,1,2200,0,0,1,0
1450000000,Tanjung Duren, Jakarta Barat,"Tanjung Duren, Jakarta Barat",-6.1713515,106.7839175,-6.1713515 106.7839175,55,120,3,2,0,0,2,0,2200,0,0,1,0
1270000000,Tanjung Duren, Jakarta Barat,"Tanjung Duren, Jakarta Barat",-6.1713515,106.7839175,-6.1713515 106.7839175,33,100,3,3,0,0,3,1,2200,0,0,1,0
1180000000,Green Lake City, Jakarta Barat,"Green Lake City, Jakarta Barat",-6.1852561,106.703769,-6.1852561 106.703769,48,76,2,2,0,0,2,1,4400,0,1,1,1
3800000000,Cempaka Putih, Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",-6.1868333,106.8665002,-6.1868333 106.8665002,163,250,3,3,1,1,3,2,4400,1,0,1,0
1470000000,Cempaka Putih, Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",-6.1868333,106.8665002,-6.1868333 106.8665002,36,68,3,2,0,0,3,1,2200,0,0,1,0
1470000000,Cempaka Putih, Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",-6.1868333,106.8665002,-6.1868333 106.8665002,36,68,3,2,0,0,3,1,2200,0,0,1,0
599000000,Kemayoran, Jakarta Pusat,"Kemayoran, Jakarta Pusat",-6.1594869,106.8541776,-6.1594869 106.8541776,31,44,2,2,0,0,2,0,2200,0,1,1,0
506000000,Cempaka Putih, Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",-6.1868333,106.8665002,-6.1868333 106.8665002,23,43,2,2,0,0,2,0,2200,0,0,1,0
506000000,Cempaka Putih, Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",-6.1868333,106.8665002,-6.1868333 106.8665002,23,43,2,2,0,0,2,0,2200,0,0,1,0
444000000,Kemayoran, Jakarta Pusat,"Kemayoran, Jakarta Pusat",-6.1594869,106.8541776,-6.1594869 106.8541776,27,42,2,2,0,0,2,0,2200,0,0,1,0
9750000000,Kebayoran Baru, Jakarta Selatan,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,-6.2452337 106.7999471,200,180,3,2,1,1,1,1,3500,1,1,1,0
4650000000,Pondok Indah, Jakarta Selatan,"Pondok Indah, Jakarta Selatan",-6.2775326,106.7794935,-6.2775326 106.7794935,120,288,3,2,1,1,3,2,5500,0,1,1,1
3900000000,Ragunan, Jakarta Selatan,"Ragunan, Jakarta Selatan",-6.301752,106.8207875,-6.301752 106.8207875,195,165,4,4,1,1,2,2,3500,0,1,1,0
6600000000,Kebayoran Baru, Jakarta Selatan,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,-6.2452337 106.7999471,204,320,4,2,1,1,2,2,2200,1,1,1,0
3770000000,Pengadegan, Jakarta Selatan,"Pengadegan, Jakarta Selatan",-6.2482256,106.8547133,-6.2482256 106.8547133,121,120,3,1,1,1,2,1,4400,0,1,1,0
4800000000,Bintaro, Jakarta Selatan,"Bintaro, Jakarta Selatan",-6.2678825,106.7617984,-6.2678825 106.7617984,300,400,5,3,1,1,2,2,5500,2,1,1,0
4800000000,Pasar Minggu, Jakarta Selatan,"Pasar Minggu, Jakarta Selatan",-6.2896105,106.8399623,-6.28961049999999 106.8399623,300,325,4,2,0,0,2,2,3500,0,1,1,0
6250000000,Permata Hijau, Jakarta Selatan,"Permata Hijau, Jakarta Selatan",-6.2223439,106.7862716,-6.2223439 106.7862716,175,185,2,2,1,1,2,2,5500,0,1,1,0
4500000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,277,310,3,4,1,1,2,2,5500,2,0,1,1
4500000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,277,310,3,4,1,1,2,2,5500,2,0,1,1
2600000000,Cipete, Jakarta Selatan,"Cipete, Jakarta Selatan",-6.2716448,106.8030892,-6.2716448 106.8030892,150,200,4,2,1,1,2,3,4400,0,1,1,0
3000000000,Pasar Minggu, Jakarta Selatan,"Pasar Minggu, Jakarta Selatan",-6.2896105,106.8399623,-6.28961049999999 106.8399623,122,172,4,4,1,1,2,0,2200,2,0,1,0
2400000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,150,250,4,4,1,1,3,2,4400,2,1,1,0
6250000000,Cipete, Jakarta Selatan,"Cipete, Jakarta Selatan",-6.2716448,106.8030892,-6.2716448 106.8030892,212,175,3,2,1,1,1,2,4400,0,1,1,0
3200000000,Kalibata, Jakarta Selatan,"Kalibata, Jakarta Selatan",-6.2641406,106.8370122,-6.26414059999999 106.8370122,216,241,4,3,1,1,2,1,3500,1,1,1,0
4100000000,Fatmawati, Jakarta Selatan,"Fatmawati, Jakarta Selatan",-6.2810605,106.7962918,-6.2810605 106.7962918,108,220,4,4,0,0,3,1,5500,1,0,1,0
14000000000,Pondok Indah, Jakarta Selatan,"Pondok Indah, Jakarta Selatan",-6.2775326,106.7794935,-6.2775326 106.7794935,200,400,4,4,2,1,3,2,6600,1,1,1,0
4000000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,279,210,3,3,1,1,2,2,4400,1,1,1,1
4190000000,Pejaten, Jakarta Selatan,"Pejaten, Jakarta Selatan",-6.2704829,106.8384873,-6.27048289999999 106.8384873,152,186,4,3,1,1,2,2,2200,0,0,1,0
4100000000,Cipete, Jakarta Selatan,"Cipete, Jakarta Selatan",-6.2716448,106.8030892,-6.2716448 106.8030892,110,220,3,3,1,1,3,1,5500,1,0,1,0
5900000000,Cipete, Jakarta Selatan,"Cipete, Jakarta Selatan",-6.2716448,106.8030892,-6.2716448 106.8030892,144,373,4,3,2,1,3,1,4400,2,1,1,0
3650000000,Cilandak, Jakarta Selatan,"Cilandak, Jakarta Selatan",-6.2771223,106.7975781,-6.27712229999999 106.7975781,104,126,3,2,1,1,2,1,2200,1,0,1,0
2850000000,Lebak Bulus, Jakarta Selatan,"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,-6.3031123 106.7794935,114,150,3,3,1,1,1,2,4400,0,0,1,1
4190000000,Pejaten, Jakarta Selatan,"Pejaten, Jakarta Selatan",-6.2704829,106.8384873,-6.27048289999999 106.8384873,152,186,4,3,1,1,2,2,3300,0,0,1,0
2110000000,TB Simatupang, Jakarta Selatan,"TB Simatupang, Jakarta Selatan",-6.2965307,106.8275538,-6.2965307 106.8275538,83,105,3,2,1,1,2,1,3500,0,0,1,0
5500000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,163,380,4,4,2,0,3,2,3500,2,0,1,1
5000000000,Gandaria, Jakarta Selatan,"Gandaria, Jakarta Selatan",-6.2706081,106.7957153,-6.2706081 106.7957153,140,355,4,3,1,1,3,2,2200,0,0,1,0
4950000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,202,300,4,4,1,1,3,2,3500,2,1,1,1
4500000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,168,230,4,4,1,1,3,1,3300,2,0,1,1
3720000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,112,240,4,4,2,1,3,2,3500,2,0,1,0
3700000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,112,240,4,4,2,1,3,2,2200,2,0,1,0
3650000000,Cilandak, Jakarta Selatan,"Cilandak, Jakarta Selatan",-6.2771223,106.7975781,-6.27712229999999 106.7975781,109,200,4,3,1,1,3,2,2200,0,1,1,0
3650000000,Cilandak, Jakarta Selatan,"Cilandak, Jakarta Selatan",-6.2771223,106.7975781,-6.27712229999999 106.7975781,109,200,4,3,1,1,3,2,2200,0,0,1,0
3650000000,Cilandak, Jakarta Selatan,"Cilandak, Jakarta Selatan",-6.2771223,106.7975781,-6.27712229999999 106.7975781,127,142,3,3,1,1,2,2,2200,0,1,1,1
3500000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,135,200,4,3,1,0,2,1,3300,2,1,1,1
3450000000,Cilandak, Jakarta Selatan,"Cilandak, Jakarta Selatan",-6.2771223,106.7975781,-6.27712229999999 106.7975781,94,200,4,3,1,1,3,2,3300,0,0,1,0
3450000000,Cilandak, Jakarta Selatan,"Cilandak, Jakarta Selatan",-6.2771223,106.7975781,-6.27712229999999 106.7975781,94,200,4,4,1,1,3,2,2200,0,0,1,0
2900000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,92,230,4,4,0,0,2,2,2200,0,0,1,0
2900000000,Lebak Bulus, Jakarta Selatan,"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,-6.3031123 106.7794935,116,170,4,4,0,0,2,2,3500,0,1,1,1
2700000000,Kebagusan, Jakarta Selatan,"Kebagusan, Jakarta Selatan",-6.3115948,106.8325872,-6.3115948 106.8325872,118,180,3,3,1,1,2,2,2200,0,0,1,0
2700000000,Lebak Bulus, Jakarta Selatan,"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,-6.3031123 106.7794935,126,150,4,4,0,0,2,2,2200,0,1,1,0
2550000000,Lebak Bulus, Jakarta Selatan,"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,-6.3031123 106.7794935,101,150,4,4,1,1,2,2,3300,2,1,1,0
2500000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,126,240,5,4,0,0,2,2,3300,0,1,1,0
2300000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,120,165,3,3,0,1,2,2,2200,0,0,1,0
1970000000,Cilandak, Jakarta Selatan,"Cilandak, Jakarta Selatan",-6.2771223,106.7975781,-6.27712229999999 106.7975781,79,120,3,3,1,1,2,1,2200,0,1,1,0
1950000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,95,150,3,3,1,1,2,2,2200,0,0,1,1
1950000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,96,150,3,3,1,1,3,2,2200,1,1,1,1
1950000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,96,150,3,3,1,1,3,2,2200,1,1,1,1
1950000000,Ciganjur, Jakarta Selatan,"Ciganjur, Jakarta Selatan",-6.3379655,106.8089885,-6.3379655 106.8089885,92,150,3,3,1,1,2,2,2200,0,0,1,1
1950000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,95,150,4,4,0,0,2,2,2200,0,1,1,1
1900000000,Ciganjur, Jakarta Selatan,"Ciganjur, Jakarta Selatan",-6.3379655,106.8089885,-6.3379655 106.8089885,90,150,3,3,1,1,2,2,2200,0,0,1,0
1900000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,90,150,4,4,0,0,2,2,2200,0,1,1,1
1710000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,80,130,3,3,1,1,2,1,2200,1,1,1,1
1680000000,Bintaro, Jakarta Selatan,"Bintaro, Jakarta Selatan",-6.2678825,106.7617984,-6.2678825 106.7617984,60,132,3,3,0,0,3,1,2200,0,0,1,0
1550000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,70,120,3,3,0,0,2,0,2200,1,1,1,0
1450000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,97,130,3,3,1,1,2,2,2200,2,1,1,0
1400000000,Lebak Bulus, Jakarta Selatan,"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,-6.3031123 106.7794935,80,84,3,3,0,1,2,2,2200,2,1,1,0
1300000000,Bintaro, Jakarta Selatan,"Bintaro, Jakarta Selatan",-6.2678825,106.7617984,-6.2678825 106.7617984,60,62,3,2,0,0,2,2,2200,0,1,1,1
1290000000,Bintaro, Jakarta Selatan,"Bintaro, Jakarta Selatan",-6.2678825,106.7617984,-6.2678825 106.7617984,60,70,3,2,0,0,2,1,2200,0,0,1,0
1250000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,77,120,3,3,0,0,2,1,2200,1,1,1,0
1050000000,Ciganjur, Jakarta Selatan,"Ciganjur, Jakarta Selatan",-6.3379655,106.8089885,-6.3379655 106.8089885,53,100,3,3,0,0,2,1,2200,0,0,1,0
949000000,Kebagusan, Jakarta Selatan,"Kebagusan, Jakarta Selatan",-6.3115948,106.8325872,-6.3115948 106.8325872,60,74,3,2,0,0,2,1,2200,1,1,1,0
695000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,40,80,2,2,0,0,2,1,2200,0,1,1,0
595000000,Lebak Bulus, Jakarta Selatan,"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,-6.3031123 106.7794935,72,52,3,1,0,0,2,1,1300,1,1,1,1
9500000000.00,Pondok Indah, Jakarta Selatan,"Pondok Indah, Jakarta Selatan",-6.2775326,106.7794935,-6.2775326 106.7794935,247,330,4,3,1,1,3,2,6600,2,1,1,0
7000000000,Lebak Bulus, Jakarta Selatan,"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,-6.3031123 106.7794935,286,400,6,4,1,1,2,1,3500,2,1,1,0
4800000000,Lebak Bulus, Jakarta Selatan,"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,-6.3031123 106.7794935,180,300,4,3,1,1,3,2,3500,0,0,1,0
4400000000,Pejaten, Jakarta Selatan,"Pejaten, Jakarta Selatan",-6.2704829,106.8384873,-6.27048289999999 106.8384873,162,186,4,3,1,1,2,2,2200,1,1,1,0
3800000000,Sektor 3A-Bintaro, Jakarta Selatan,"Sektor 3A-Bintaro, Jakarta Selatan",-6.2686544,106.7376072,-6.2686544 106.7376072,260,350,5,3,1,1,2,2,4400,0,1,1,0
3500000000,Bintaro, Jakarta Selatan,"Bintaro, Jakarta Selatan",-6.2678825,106.7617984,-6.2678825 106.7617984,216,250,3,2,1,2,2,1,3500,0,1,1,0
2800000000,Kebayoran Baru, Jakarta Selatan,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,-6.2452337 106.7999471,270,282,4,3,0,0,2,1,4400,0,0,1,0
2640000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,110,140,4,4,1,0,2,1,2200,0,0,1,0
2640000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,110,140,4,4,1,0,2,0,2200,1,0,1,0
2640000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,110,140,4,4,1,0,2,1,2200,1,0,1,0
2640000000,Ciganjur, Jakarta Selatan,"Ciganjur, Jakarta Selatan",-6.3379655,106.8089885,-6.3379655 106.8089885,110,140,4,4,0,0,2,0,2200,1,0,1,0
2520000000,Cinere, Jakarta Selatan,"Cinere, Jakarta Selatan",-6.3333023,106.7828744,-6.3333023 106.7828744,150,200,4,3,1,0,2,0,2200,1,0,1,0
1400000000,Jagakarsa, Jakarta Selatan,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,-6.3360601 106.8256645,78,120,3,2,0,0,2,1,2200,1,0,1,0
3300000000,Rawamangun, Jakarta Timur,"Rawamangun, Jakarta Timur",-6.1976024,106.879792,-6.1976024 106.879792,135,200,3,2,1,0,3,2,2200,0,0,1,0
3100000000,Rawamangun, Jakarta Timur,"Rawamangun, Jakarta Timur",-6.1976024,106.879792,-6.1976024 106.879792,210,180,3,3,1,1,1,2,3500,0,1,1,0
2700000000,Duren Sawit, Jakarta Timur,"Duren Sawit, Jakarta Timur",-6.2321915,106.9152021,-6.2321915 106.9152021,171,250,3,3,1,1,2,0,3300,1,0,1,0
2000000000,Cakung, Jakarta Timur,"Cakung, Jakarta Timur",-6.1875075,106.9593843,-6.1875075 106.9593843,105,105,3,2,1,1,2,1,5500,0,0,1,1
2200000000,Jatinegara, Jakarta Timur,"Jatinegara, Jakarta Timur",-6.2284425,106.8851503,-6.2284425 106.8851503,108,160,4,2,0,0,2,1,3300,0,1,1,0
2450000000,Cakung, Jakarta Timur,"Cakung, Jakarta Timur",-6.1875075,106.9593843,-6.1875075 106.9593843,180,100,3,2,0,0,2,2,2200,0,0,1,0
2000000000,Cakung, Jakarta Timur,"Cakung, Jakarta Timur",-6.1875075,106.9593843,-6.1875075 106.9593843,105,85,3,2,1,1,2,2,4400,0,1,1,1
2400000000,Duren Sawit, Jakarta Timur,"Duren Sawit, Jakarta Timur",-6.2321915,106.9152021,-6.2321915 106.9152021,106,150,3,3,1,1,2,2,2200,0,0,1,0
2000000000,Pasar Rebo, Jakarta Timur,"Pasar Rebo, Jakarta Timur",-6.3265649,106.8559596,-6.32656489999999 106.8559596,98,92,3,3,1,1,2,1,2200,0,0,1,0
2000000000,Pasar Rebo, Jakarta Timur,"Pasar Rebo, Jakarta Timur",-6.3265649,106.8559596,-6.32656489999999 106.8559596,98,92,3,3,1,1,2,1,2200,0,0,1,0
4550000000,Cipinang, Jakarta Timur,"Cipinang, Jakarta Timur",-6.2074293,106.8915948,-6.20742929999999 106.8915948,153,180,5,4,0,0,2,2,3300,2,1,1,0
2500000000,Rawamangun, Jakarta Timur,"Rawamangun, Jakarta Timur",-6.1976024,106.879792,-6.1976024 106.879792,90,135,4,4,0,0,2,0,3500,0,1,1,0
1300000000,Pondok Bambu, Jakarta Timur,"Pondok Bambu, Jakarta Timur",-6.2325788,106.9033981,-6.2325788 106.9033981,71,60,3,2,0,0,2,0,2200,0,0,1,1
920000000,Jatiwaringin, Jakarta Timur,"Jatiwaringin, Jakarta Timur",-6.2730676,106.9152021,-6.2730676 106.9152021,69,65,3,3,0,0,2,0,2200,1,0,1,1
625000000.00,Matraman, Jakarta Timur,"Matraman, Jakarta Timur",-6.2018754,106.8688565,-6.2018754 106.8688565,30,60,2,2,0,0,2,1,2200,1,1,1,0
2090000000,Cipinang, Jakarta Timur,"Cipinang, Jakarta Timur",-6.2074293,106.8915948,-6.20742929999999 106.8915948,58,90,2,3,1,1,2,1,2200,2,1,1,0
2090000000,Cipinang, Jakarta Timur,"Cipinang, Jakarta Timur",-6.2074293,106.8915948,-6.20742929999999 106.8915948,76,90,3,3,0,0,2,1,2200,0,1,1,0
2600000000,Rawamangun, Jakarta Timur,"Rawamangun, Jakarta Timur",-6.1976024,106.879792,-6.1976024 106.879792,100,135,3,3,1,1,2,2,3300,0,0,1,0
2600000000,Rawamangun, Jakarta Timur,"Rawamangun, Jakarta Timur",-6.1976024,106.879792,-6.1976024 106.879792,100,135,3,3,1,1,2,2,3300,0,0,1,0
2600000000,Rawamangun, Jakarta Timur,"Rawamangun, Jakarta Timur",-6.1976024,106.879792,-6.1976024 106.879792,100,130,3,3,1,1,2,2,3500,0,0,1,0
2550000000,Cawang, Jakarta Timur,"Cawang, Jakarta Timur",-6.2490679,106.8679899,-6.2490679 106.8679899,145,125,4,3,1,1,2,2,2200,2,1,1,1
2100000000,Rawamangun, Jakarta Timur,"Rawamangun, Jakarta Timur",-6.1976024,106.879792,-6.1976024 106.879792,132,88,3,2,0,0,2,2,2200,0,0,1,0
1600000000,Kramat Jati, Jakarta Timur,"Kramat Jati, Jakarta Timur",-6.2633203,106.8656951,-6.26332029999999 106.8656951,68,100,4,3,0,0,3,0,2200,2,1,1,0
1550000000,Cakung, Jakarta Timur,"Cakung, Jakarta Timur",-6.1875075,106.9593843,-6.1875075 106.9593843,69,74,3,3,0,0,2,1,2200,0,0,1,1
1550000000,Jatiwaringin, Jakarta Timur,"Jatiwaringin, Jakarta Timur",-6.2730676,106.9152021,-6.2730676 106.9152021,94,130,3,3,0,0,2,2,2200,0,1,1,0
1400000000,Cakung, Jakarta Timur,"Cakung, Jakarta Timur",-6.1875075,106.9593843,-6.1875075 106.9593843,77,88,3,2,0,0,3,1,2200,0,0,1,0
1400000000,Cakung, Jakarta Timur,"Cakung, Jakarta Timur",-6.1875075,106.9593843,-6.1875075 106.9593843,77,88,3,2,0,0,3,1,2200,0,0,1,0
1280000000,Cibubur, Jakarta Timur,"Cibubur, Jakarta Timur",-6.3560872,106.879792,-6.35608719999999 106.879792,85,80,3,2,0,0,2,2,2200,2,1,1,0
1140000000,Cipinang, Jakarta Timur,"Cipinang, Jakarta Timur",-6.2074293,106.8915948,-6.20742929999999 106.8915948,36,71,3,3,0,0,2,1,2200,0,1,1,0
1050000000,Cakung, Jakarta Timur,"Cakung, Jakarta Timur",-6.1875075,106.9593843,-6.1875075 106.9593843,75,90,3,2,0,0,2,1,2200,2,1,1,0
1050000000,Lubang Buaya, Jakarta Timur,"Lubang Buaya, Jakarta Timur",-6.2939072,106.9033981,-6.2939072 106.9033981,56,70,3,2,0,0,1,1,2200,0,0,1,0
1050000000,Lubang Buaya, Jakarta Timur,"Lubang Buaya, Jakarta Timur",-6.2939072,106.9033981,-6.2939072 106.9033981,56,70,3,2,0,0,1,1,2200,0,0,1,0
1000000000,Jatinegara, Jakarta Timur,"Jatinegara, Jakarta Timur",-6.2284425,106.8851503,-6.2284425 106.8851503,44,90,2,2,0,0,2,1,2200,0,1,1,0
